Room Id,Neighborhood,Url,Bathrooms,Bedrooms,Price,Price Per Bedroom,Thumbnail,Subway Lines,Nearest Stop,Amenities,Last Updated
3456,Bed-Stuy,https://nooklyn.com/listings/3456,1.0,2.0,1900.0,950.0,https://s3.amazonaws.com/nooklyn-pro/listings/3456/medium/928_Myrtle_Avenue__24-8.jpg?1454978672,J M Z G,"Myrtle-Willoughby Avenues (G), Myrtle Avenue-Broadway (J, M, Z)","High Ceilings
Hardwood floors
Exposed brick
Eat In Kitchen
Stainless Steel Appliances
All pets ok
Stone countertops",2016-05-19T18:30:43.961-04:00
426,Bushwick,https://nooklyn.com/listings/426,1.0,3.0,2800.0,933.3333333333334,https://s3.amazonaws.com/nooklyn-pro/listings/426/medium/1625_Putnam_Avenue-2.jpg?1454970145,L M,Myrtle-Wyckoff Ave,"Hardwood floors
Exposed brick
Central A/C
High Ceilings
Laundry in building
Bike storage
All pets ok
Eat In Kitchen
Stone countertops
Skyline view
Roof access
Common courtyard
Outdoor Space
Gas Available
Stainless Steel Appliances
Dishwasher
Gym
Game room
Screening room
Lounge
Video Intercom",2016-05-19T18:11:57.181-04:00
4247,Bushwick,https://nooklyn.com/listings/4247,1.0,2.0,2300.0,1150.0,https://s3.amazonaws.com/nooklyn-pro/listings/4247/medium/462_Central_Avenue-35.jpg?1459712997,L J Z,Halsey L Gates J Z ,"Hardwood floors
Stainless Steel Appliances
Built in microwave
Stone countertops
Dishwasher
Cats ok
Small dogs ok
Exposed brick
Central A/C
High Ceilings
Video Intercom
Laundry in building
Roof access",2016-05-05T10:39:19.117-04:00
4770,Bed-Stuy,https://nooklyn.com/listings/4770,1.0,3.0,2550.0,850.0,https://s3.amazonaws.com/nooklyn-pro/listings/4770/medium/283_Malcolm_X_Boulevard__4F-9.jpg?1456370866,A C J,"Utica Avenue (A, C), Halsey Street (J)","High Ceilings
Hardwood floors
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok
Shared backyard",2016-05-19T18:30:49.865-04:00
1961,Bed-Stuy,https://nooklyn.com/listings/1961,1.0,2.0,2300.0,1150.0,https://s3.amazonaws.com/nooklyn-pro/listings/1961/medium/00G0G_9y5ZCstlGn7_600x450.jpg?1454971788,J G,"Kosciusko St, Bedford-Nostrand Ave","Hardwood floors
Exposed brick
Stone countertops
Granite countertops",2016-05-13T20:41:16.776-04:00
4636,Bed-Stuy,https://nooklyn.com/listings/4636,1.0,2.0,2800.0,1400.0,https://s3.amazonaws.com/nooklyn-pro/listings/4636/medium/265_Nostrand_Avenue__D6-10.jpg?1454985920,G A C,"Nostrand G, A & C trains","Stainless Steel Appliances
Eat In Kitchen
Built in microwave
Stone countertops
Outdoor Space
Roof access
Skyline view
Bike storage
Lounge
High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Duplex
All pets ok
Balcony",2016-05-20T08:10:15.040-04:00
5257,Bushwick,https://nooklyn.com/listings/5257,1.0,2.0,2500.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/5257/medium/1002_bushwick_avenue_3l-8.jpg?1459804659,J Z,Gates,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
Outdoor Space
Common courtyard
All pets ok",2016-05-05T10:11:27.138-04:00
314,Bushwick,https://nooklyn.com/listings/314,1.0,2.0,2500.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/314/medium/IMG_0881.jpg?1454970068,L,Dekalb Ave,"Dishwasher
RoofDeck
Luxuries
High Ceilings
Hardwood floors
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
All pets ok
Skyline view
Roof access
Outdoor Space
Zipcar
Video Intercom
Elevator",2016-05-16T16:12:05.097-04:00
2897,Bushwick,https://nooklyn.com/listings/2897,1.0,3.0,2900.0,966.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/2897/medium/Top_Floor-1.jpg?1454975329,L J M Z,"Flushing, Morgan ","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Built in microwave
Stone countertops
All pets ok",2016-05-17T12:05:20.997-04:00
3717,Williamsburg,https://nooklyn.com/listings/3717,1.0,1.0,2850.0,2850.0,https://s3.amazonaws.com/nooklyn-pro/listings/3717/medium/193_Leonard_Street__Showroom-13.jpg?1454980169,L G,"Lorimer St, Metropolitan Ave","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Gym
Game room
Lounge
Outdoor Space
Common courtyard
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok
Skyline view
Screening room",2016-05-17T19:32:22.274-04:00
2463,Williamsburg,https://nooklyn.com/listings/2463,2.5,3.0,3800.0,1266.6666666666667,https://s3.amazonaws.com/nooklyn-pro/listings/2463/medium/126_withers_street_1r-5.jpg?1457405250,L G,"Lorimer L, Metropolitan G, Bedford L","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Eat In Kitchen
Stainless Steel Appliances
Stone countertops
Granite countertops
Private backyard
Outdoor Space
Laundry in building",2016-05-03T23:12:49.376-04:00
434,Bushwick,https://nooklyn.com/listings/434,1.0,3.0,2800.0,933.3333333333334,https://s3.amazonaws.com/nooklyn-pro/listings/434/medium/Putnam_yard.jpg?1454970158,L M,Myrtle-Wyckoff (L/M),"Laundry in building
Common courtyard
Hardwood floors
Bike storage
Central A/C
Stainless Steel Appliances
Dishwasher
Video Intercom
Gym
Lounge
High Ceilings
Exposed brick
Eat In Kitchen
Stone countertops
Outdoor Space
Roof access
Game room
Screening room
Shared backyard
All pets ok",2016-05-19T18:40:20.012-04:00
5029,Bed-Stuy,https://nooklyn.com/listings/5029,1.0,3.0,2400.0,800.0,https://s3.amazonaws.com/nooklyn-pro/listings/5029/medium/IMG_0266.jpg?1457742332,J A C,"Halsey Street (J), Ralph Avenue (C), Utica Avenue (A, C)","High Ceilings
Hardwood floors
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
All pets ok
Gym
Lounge",2016-05-17T22:46:37.522-04:00
4042,Bushwick,https://nooklyn.com/listings/4042,1.5,4.0,3200.0,800.0,https://s3.amazonaws.com/nooklyn-pro/listings/4042/medium/565_Evergreen_Avenue__3B-4.jpg?1454982085,J L,Halsey J Wilson L,"Hardwood floors
Stainless Steel Appliances
High Ceilings
Video Intercom
Stone countertops
Central A/C
Small dogs ok
Cats ok",2016-05-18T14:58:12.335-04:00
3140,Bushwick,https://nooklyn.com/listings/3140,1.0,2.0,2400.0,1200.0,https://s3.amazonaws.com/nooklyn-pro/listings/3140/medium/livingAlt.jpg?1463611471,J M,"Kosciuszko J, Myrtle/Broadway J/M, Central M","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Stainless Steel Appliances
Dishwasher
Stone countertops
Laundry in building
All pets ok",2016-05-21T12:04:33.511-04:00
4248,Bushwick,https://nooklyn.com/listings/4248,1.0,5.0,3600.0,720.0,https://s3.amazonaws.com/nooklyn-pro/listings/4248/medium/462_Central_Avenue-34.jpg?1454983332,L J Z,Halsey St L Gates J Z,"Hardwood floors
Stainless Steel Appliances
Dishwasher
Built in microwave
Stone countertops
High Ceilings
Exposed brick
Central A/C
Video Intercom
Small dogs ok
Cats ok
Roof access
Skyline view
Laundry in building",2016-05-05T10:53:09.825-04:00
2930,Bed-Stuy,https://nooklyn.com/listings/2930,1.0,1.0,2300.0,2300.0,https://s3.amazonaws.com/nooklyn-pro/listings/2930/medium/616_Willoughby_Avenue_3B_008.jpg?1454975476,G J M Z,Marcy Ave G - Myrtle-Broadway JMZ ,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Outdoor Space
Balcony
Terrace
Roof access
Skyline view
Bike storage
Storage space
Stainless Steel Appliances
Dishwasher
Built in microwave
Stone countertops",2016-05-19T18:53:25.514-04:00
3225,Bushwick,https://nooklyn.com/listings/3225,1.0,3.0,2900.0,966.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/3225/medium/263_Stockholm_Street__3L-2.jpg?1454977153,L M,"Dekalb L, Knickerbocker M","Hardwood floors
High Ceilings
Exposed brick
Stainless Steel Appliances
Dishwasher
Stone countertops
Central A/C
All pets ok",2016-05-17T12:11:44.348-04:00
4623,Bed-Stuy,https://nooklyn.com/listings/4623,1.5,3.0,2500.0,833.3333333333334,https://s3.amazonaws.com/nooklyn-pro/listings/4623/medium/IMG_4932.JPG?1462925695,J Z,"Chauncey Street (J, Z)","High Ceilings
Hardwood floors
Stainless Steel Appliances
Granite countertops
Exposed brick
Central A/C
Small dogs ok
Cats ok
Video Intercom",2016-05-10T20:14:58.929-04:00
4539,Williamsburg,https://nooklyn.com/listings/4539,1.0,2.0,2800.0,1400.0,https://s3.amazonaws.com/nooklyn-pro/listings/4539/medium/IMG_4621.JPG?1457746972,J M Z,"Marcy Ave J,M,Z","High Ceilings
Hardwood floors
All pets ok",2016-05-17T16:17:02.480-04:00
5476,Bushwick,https://nooklyn.com/listings/5476,1.0,3.0,2700.0,900.0,https://s3.amazonaws.com/nooklyn-pro/listings/5476/medium/MyrtleBath1.jpg?1460750518,L M,"DeKalb L, Central M","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Outdoor Space
Roof access
Skyline view
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
Small dogs ok
Cats ok",2016-05-07T14:54:54.905-04:00
5256,Bushwick,https://nooklyn.com/listings/5256,1.0,2.0,2500.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/5256/medium/1002_bushwick_avenue_3l-6.jpg?1459804573,J Z,Gates,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Private parking
Outdoor Space
Common courtyard
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-05-15T18:55:17.577-04:00
2931,Bed-Stuy,https://nooklyn.com/listings/2931,1.0,1.0,2400.0,2400.0,https://s3.amazonaws.com/nooklyn-pro/listings/2931/medium/3ALivingRoom_1.jpg?1454975482,G J M,Marcy Ave G - Myrtle-Broadway JMZ ,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Outdoor Space
Roof access
Storage space
Bike storage
Stainless Steel Appliances
Dishwasher
Built in microwave
Stone countertops",2016-05-12T11:34:41.566-04:00
2854,Ridgewood,https://nooklyn.com/listings/2854,1.0,4.0,3350.0,837.5,https://s3.amazonaws.com/nooklyn-pro/listings/2854/medium/1877_Madison_Street__1L-12.jpg?1454975148,L M,"Myrtle Wyckoff L/M, Forest ave. L","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Roof access
Stainless Steel Appliances
Dishwasher
Eat In Kitchen
Stone countertops
All pets ok",2016-05-11T19:55:11.878-04:00
1474,Williamsburg,https://nooklyn.com/listings/1474,1.0,2.0,2500.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/1474/medium/IMG_1212.jpg?1454971074,L,"Grand St, Montrose Ave ","Eat In Kitchen
Private backyard
Outdoor Space
Stainless Steel Appliances
Dishwasher
Stone countertops
Granite countertops
Skyline view
Roof access
All pets ok
Exposed brick",2016-05-17T19:14:43.259-04:00
5198,Bushwick,https://nooklyn.com/listings/5198,2.0,3.0,2775.0,925.0,https://s3.amazonaws.com/nooklyn-pro/listings/5198/medium/1159_gates_avenue__2-12.jpg?1462579087,J Z,"Gates Avenue (J, Z)","High Ceilings
Hardwood floors
Eat In Kitchen
Stainless Steel Appliances
Granite countertops
All pets ok",2016-05-16T16:05:29.259-04:00
4760,Williamsburg,https://nooklyn.com/listings/4760,1.0,3.0,3250.0,1083.3333333333333,https://s3.amazonaws.com/nooklyn-pro/listings/4760/medium/22_catherine_street_2r-5.jpg?1459470752,L,Grand Street (L),"High Ceilings
Hardwood floors
Exposed brick
Eat In Kitchen
Stainless Steel Appliances
Stone countertops
Laundry in building
Central A/C
Video Intercom
All pets ok",2016-05-09T10:19:24.671-04:00
5035,Bed-Stuy,https://nooklyn.com/listings/5035,1.5,3.0,2700.0,900.0,https://s3.amazonaws.com/nooklyn-pro/listings/5035/medium/IMG_0192.jpg?1457886897,A C J,"Utica Avenue (A, C), Halsey Street (J)","High Ceilings
Hardwood floors
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok
Shared backyard
Outdoor Space
Laundry in building",2016-05-19T18:46:28.179-04:00
2626,Greenpoint,https://nooklyn.com/listings/2626,1.0,2.0,3125.0,1562.5,https://s3.amazonaws.com/nooklyn-pro/listings/2626/medium/4B-3.jpg?1454974214,L,Graham Ave,"High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
Outdoor Space
Common courtyard
Skyline view
Laundry in building
All pets ok
Gym
Bike storage
Game room
Lounge",2016-05-17T22:49:32.798-04:00
3003,Williamsburg,https://nooklyn.com/listings/3003,1.5,4.0,4000.0,1000.0,https://s3.amazonaws.com/nooklyn-pro/listings/3003/medium/218_BOERUM_3L_NEW.jpg?1454975855,L,"Montrose, Morgan ","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Stainless Steel Appliances
Built in microwave
Stone countertops
Cats ok
Small dogs ok",2016-05-19T16:45:13.423-04:00
4759,Williamsburg,https://nooklyn.com/listings/4759,1.5,3.0,3350.0,1116.6666666666667,https://s3.amazonaws.com/nooklyn-pro/listings/4759/medium/22_catherine_street_2l-4.jpg?1459470855,L,Grand Street (L),"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Stainless Steel Appliances
Eat In Kitchen
Stone countertops
All pets ok
Exposed brick",2016-05-09T10:19:02.224-04:00
5259,Bushwick,https://nooklyn.com/listings/5259,1.0,2.0,2450.0,1225.0,https://s3.amazonaws.com/nooklyn-pro/listings/5259/medium/1002_bushwick_avenue_3l-12.jpg?1459804443,J Z,Gates,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-05-05T09:57:12.640-04:00
5272,Bed-Stuy,https://nooklyn.com/listings/5272,2.0,3.0,2700.0,900.0,https://s3.amazonaws.com/nooklyn-pro/listings/5272/medium/IMG_1941.jpeg?1459534859,J Z A C,"Gates Av J/Z, Utica Av A/C","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Washer dryer installed
Outdoor Space
Roof access
Eat In Kitchen
Stainless Steel Appliances
Stone countertops
All pets ok",2016-05-12T19:19:05.807-04:00
5463,Bushwick,https://nooklyn.com/listings/5463,1.0,3.0,2700.0,900.0,https://s3.amazonaws.com/nooklyn-pro/listings/5463/medium/1334_1.jpg?1460663940,M L,"Central M, DeKalb L","High Ceilings
Hardwood floors
Roof access
Outdoor Space
Stainless Steel Appliances
Eat In Kitchen
Dishwasher
Granite countertops
Laundry in building
Video Intercom
Central A/C
Small dogs ok
Cats ok",2016-05-18T18:52:05.941-04:00
4521,Bushwick,https://nooklyn.com/listings/4521,1.5,2.0,2850.0,1425.0,https://s3.amazonaws.com/nooklyn-pro/listings/4521/medium/20160414_182212.jpg?1460912421,L M,"Jefferson Street (L), Central Avenue (M)","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Gym
Common courtyard
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
Small dogs ok
Cats ok
Balcony
Built in microwave
Outdoor Space
Lounge
Shared backyard
Roof access
Skyline view
All pets ok",2016-05-18T12:55:20.593-04:00
5680,Bed-Stuy,https://nooklyn.com/listings/5680,1.0,2.0,2650.0,1325.0,https://s3.amazonaws.com/nooklyn-pro/listings/5680/medium/IMG_5214.jpg?1462314579,L G J M,"","Hardwood floors
High Ceilings
Exposed brick
Central A/C
Video Intercom
Elevator
Laundry in building
Roof access
All pets ok
Gym
Bike storage
Lounge
Outdoor Space
Common courtyard
Balcony
Stainless Steel Appliances
Dishwasher
Stone countertops",2016-05-17T01:04:41.650-04:00
5392,Bushwick,https://nooklyn.com/listings/5392,1.0,1.0,2300.0,2300.0,https://s3.amazonaws.com/nooklyn-pro/listings/5392/medium/008_1002_bushwick_avenue_3l-8.jpg?1460400506,J Z,Gates,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
Outdoor Space
Common courtyard
All pets ok",2016-05-20T12:54:40.919-04:00
3517,Williamsburg,https://nooklyn.com/listings/3517,1.0,2.0,2200.0,1100.0,https://s3.amazonaws.com/nooklyn-pro/listings/3517/medium/CIMG6314.JPG?1463092534,L,Morgan,"High Ceilings
Hardwood floors
Eat In Kitchen
Dishwasher
All pets ok",2016-05-17T19:11:16.288-04:00
5271,Bed-Stuy,https://nooklyn.com/listings/5271,2.0,4.0,3200.0,800.0,https://s3.amazonaws.com/nooklyn-pro/listings/5271/medium/IMG_1959.jpeg?1459533998,J Z A C,"Gates Av J/Z, Utica Av A/C","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Washer dryer installed
Outdoor Space
Roof access
Eat In Kitchen
Stainless Steel Appliances
Stone countertops
All pets ok",2016-05-10T09:36:42.418-04:00
3002,Williamsburg,https://nooklyn.com/listings/3002,1.5,3.0,3200.0,1066.6666666666667,https://s3.amazonaws.com/nooklyn-pro/listings/3002/medium/20160510_191848.jpg?1463421235,L,"Montrose, Morgan ","High Ceilings
Hardwood floors
Exposed brick
Video Intercom
Central A/C
Laundry in building
Stainless Steel Appliances
Dishwasher
Stone countertops
Small dogs ok
Cats ok",2016-05-20T13:15:57.245-04:00
5026,Ridgewood,https://nooklyn.com/listings/5026,1.5,3.0,2850.0,950.0,https://s3.amazonaws.com/nooklyn-pro/listings/5026/medium/16-70_jefferson_avenue_2l-13.jpg?1458774254,L M,"Myrtle-Wyckoff Avenues (L, M)","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Built in microwave
Granite countertops
All pets ok",2016-05-20T12:57:15.950-04:00
1485,Bushwick,https://nooklyn.com/listings/1485,1.0,2.0,2400.0,1200.0,https://s3.amazonaws.com/nooklyn-pro/listings/1485/medium/IStstertmyh9sv1000000000.jpg?1454971090,J M Z,Halsey J,"Hardwood floors
Eat In Kitchen
High Ceilings
Stainless Steel Appliances
Exposed brick",2016-05-19T15:31:04.091-04:00
5355,Downtown Brooklyn,https://nooklyn.com/listings/5355,1.0,2.0,3140.0,1570.0,https://s3.amazonaws.com/nooklyn-pro/listings/5355/medium/1_duffield_street_main-8.jpg?1462287624,N R E A C,"Hoyt, Jay St, Court St, Brough Hall","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Gym
Game room
Lounge
Outdoor Space
Common courtyard
Skyline view
Roof access
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-05-03T11:00:25.237-04:00
191,Bushwick,https://nooklyn.com/listings/191,2.5,4.0,5000.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/191/medium/2.jpg?1457375624,L,"Morgan L, Jefferson L","Central Heat
Recessed Lighting
Hardwood Floors
Powder Room
10' Ceilings
Evenly Sized Bedrooms
Two Floors
Manhattan Views
Roof Deck
Bike Room
Storage Units
Laundry
High Ceilings
Hardwood floors
Laundry in building
Private backyard
Stainless Steel Appliances
Dishwasher
Eat In Kitchen
Outdoor Space
Stone countertops
All pets ok
Roof access
Skyline view",2016-05-21T12:36:12.833-04:00
5510,Williamsburg,https://nooklyn.com/listings/5510,1.0,2.0,2750.0,1375.0,https://s3.amazonaws.com/nooklyn-pro/listings/5510/medium/209904360.jpg?1463329377,G L,Grand st L,"Central A/C
Hardwood floors
High Ceilings
Exposed brick
Stainless Steel Appliances
Dishwasher
All pets ok
Laundry in building
Stone countertops",2016-05-20T12:21:43.749-04:00
3093,Williamsburg,https://nooklyn.com/listings/3093,1.0,3.0,3000.0,1000.0,https://s3.amazonaws.com/nooklyn-pro/listings/3093/medium/IMG_5966.JPG?1454976291,L,Montrose Ave ,"Roof access
Skyline view
Hardwood floors
Exposed brick
Eat In Kitchen
All pets ok",2016-05-17T19:15:42.919-04:00
5305,Williamsburg,https://nooklyn.com/listings/5305,1.0,1.0,2700.0,2700.0,https://s3.amazonaws.com/nooklyn-pro/listings/5305/medium/69_ten_eyck_street_2e-5.jpg?1462487961,L G J M,"Lorimer Street (L), Marcy (JMZ), Bedford Avenue (L), Metropolitan (G)","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Outdoor Space
Common courtyard
Roof access
Skyline view
Bike storage
Lounge
Stainless Steel Appliances
Eat In Kitchen
Dishwasher
Stone countertops
All pets ok",2016-05-11T19:32:22.124-04:00
5364,Downtown Brooklyn,https://nooklyn.com/listings/5364,1.0,1.0,2540.0,2540.0,https://s3.amazonaws.com/nooklyn-pro/listings/5364/medium/1_duffield_street-1.jpg?1460138931,N R E A C,"Hoyt, Jay St, Court St, Brough Hall","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Gym
Game room
Lounge
Outdoor Space
Common courtyard
Skyline view
Roof access
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok
Balcony
Terrace",2016-05-04T12:24:38.314-04:00
4650,Bed-Stuy,https://nooklyn.com/listings/4650,1.0,1.0,2475.0,2475.0,https://s3.amazonaws.com/nooklyn-pro/listings/4650/medium/265_Nostrand_Avenue__D3-14.jpg?1462628041,G A C,"Nostrand G, A & C","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Game room
Lounge
Roof access
Outdoor Space
Stainless Steel Appliances
Built in microwave
Stone countertops
Eat In Kitchen",2016-05-16T13:04:46.174-04:00
2984,Bed-Stuy,https://nooklyn.com/listings/2984,1.0,3.0,2800.0,933.3333333333334,https://s3.amazonaws.com/nooklyn-pro/listings/2984/medium/R_Units_94_Decatur-28.jpg?1454975740,C A,Throop Ave,"Laundry in building
Central A/C
Exposed brick
Hardwood floors
Stainless Steel Appliances
Eat In Kitchen
Roof access
High Ceilings
Stone countertops
Small dogs ok",2016-05-18T11:54:14.785-04:00
3888,Crown Heights,https://nooklyn.com/listings/3888,1.0,2.0,2595.0,1297.5,https://s3.amazonaws.com/nooklyn-pro/listings/3888/medium/IMG_5037.jpg?1463610081,2 3 4 5,Franklyn ave,"High Ceilings
Hardwood floors
Washer dryer installed
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Built in microwave
Granite countertops
All pets ok",2016-05-18T18:21:27.567-04:00
396,Bushwick,https://nooklyn.com/listings/396,1.0,3.0,2900.0,966.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/396/medium/75_j.jpg?1454970113,L J M Z ,"Morgan Ave, Myrtle-Broadway","AMAZING RENOVATIONS - HUGE LIVING ROOM - TONS OF WINDOWS  
Hardwood floors
Video Intercom
Dishwasher
Stainless Steel Appliances
Stone countertops
All pets ok",2016-05-17T12:10:32.728-04:00
4091,Clinton Hill,https://nooklyn.com/listings/4091,1.0,0.0,2300.0,Infinity,https://s3.amazonaws.com/nooklyn-pro/listings/4091/medium/387_Franklin_Avenue___603-9.jpg?1456787146,G A C,Clinton Washington C & G trains ,"High Ceilings
Hardwood floors
Outdoor Space
Stainless Steel Appliances
Dishwasher
All pets ok
Stone countertops
Granite countertops
Central A/C
Video Intercom
Washer dryer hookup
Roof access",2016-05-17T23:08:28.761-04:00
1493,Bushwick,https://nooklyn.com/listings/1493,1.0,3.5,2850.0,814.2857142857143,https://s3.amazonaws.com/nooklyn-pro/listings/1493/medium/brighterTF303.jpg?1462854648,L M,"DeKalb L, Central M","High Ceilings
Hardwood floors
Exposed brick
Video Intercom
Bike storage
Storage space
Laundry in building
Roof access
Common courtyard
Outdoor Space
Eat In Kitchen
All pets ok",2016-05-17T16:56:35.598-04:00
4321,Bed-Stuy,https://nooklyn.com/listings/4321,1.0,2.0,2500.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/4321/medium/IMG_0130.jpg?1454983817,C,Ralph ave C,"High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
Built in microwave
All pets ok",2016-05-07T19:15:03.458-04:00
253,Bushwick,https://nooklyn.com/listings/253,1.0,3.0,2500.0,833.3333333333334,https://s3.amazonaws.com/nooklyn-pro/listings/253/medium/DSCI0347-1.jpg?1454970040,J M Z ,Gates Ave - Central Ave ,"ALL BRAND NEW, HIGH END RENOVATIONS - TONS OF SPACE & LIGHT - HARDWOOD FLOORS - HIGH CEILING - MODERN LIGHTING - AND MUCH MORE...
High Ceilings
Hardwood floors
Exposed brick
Video Intercom
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-05-17T22:15:03.535-04:00
5248,Bed-Stuy,https://nooklyn.com/listings/5248,2.0,4.0,4000.0,1000.0,https://s3.amazonaws.com/nooklyn-pro/listings/5248/medium/1226_bedford_avenue_4th_floor-16.jpg?1462574964,C,Franklin Ave C,"High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok
Bike storage
Storage space",2016-05-06T18:49:26.317-04:00
5346,Williamsburg,https://nooklyn.com/listings/5346,1.5,4.0,4500.0,1125.0,https://s3.amazonaws.com/nooklyn-pro/listings/5346/medium/IMG_1189.jpg?1460074361,L,"Graham Avenue (L), Grand Street (L)","High Ceilings
Hardwood floors
Central A/C
Laundry in building
Outdoor Space
Shared backyard
Eat In Kitchen
Stainless Steel Appliances
Granite countertops
All pets ok",2016-05-18T11:14:50.175-04:00
1647,Greenpoint,https://nooklyn.com/listings/1647,1.0,2.0,2850.0,1425.0,https://s3.amazonaws.com/nooklyn-pro/listings/1647/medium/IMG_8043.jpg?1454971243,G,Greenpoint Ave,"Hardwood floors
Exposed brick
Stainless Steel Appliances
Stone countertops
High Ceilings
Central A/C
Roof access
Skyline view",2016-05-06T10:43:18.935-04:00
3666,Bushwick,https://nooklyn.com/listings/3666,0.0,3.0,2400.0,800.0,https://s3.amazonaws.com/nooklyn-pro/listings/3666/medium/IMG_0280.jpg?1454979887,M J,"Central Ave, Kosciuszko St","High Ceilings
Hardwood floors
Exposed brick
Video Intercom
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Granite countertops
All pets ok",2016-05-17T12:15:11.314-04:00
742,Bushwick,https://nooklyn.com/listings/742,2.0,3.0,2900.0,966.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/742/medium/DSC_0368.JPG?1463258552,L M,"DeKalb L, Knickerbocker M ","High Ceilings
Hardwood floors
Exposed brick
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
Granite countertops
Outdoor Space
Private backyard
Shared backyard
All pets ok",2016-05-20T15:09:08.074-04:00
4355,Bed-Stuy,https://nooklyn.com/listings/4355,2.0,2.0,2500.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/4355/medium/IMG_4671.JPG?1458940216,J Z,Gates J Z,"Hardwood floors
Laundry in building
Stainless Steel Appliances
Roof access
Duplex
High Ceilings
Central A/C
Video Intercom
Stone countertops
Small dogs ok
Cats ok
Outdoor Space
Balcony
Patio
Eat In Kitchen
Built in microwave
Granite countertops",2016-05-09T15:14:36.983-04:00
