Room Id,Neighborhood,Url,Bathrooms,Bedrooms,Price,Price Per Bedroom,Thumbnail,Subway Lines,Nearest Stop,Amenities,Last Updated
4475,Crown Heights,https://nooklyn.com/listings/4475,1.5,3.0,2750.0,916.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/4475/medium/1319_Bedford_Avenue__3F-3.jpg?1454985006,A C S,"Franklin Ave A, C, S ","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Roof access
Skyline view
Eat In Kitchen
Stainless Steel Appliances
Built in microwave
Granite countertops
Small dogs ok
Cats ok",2016-04-16T18:07:40.225-04:00
436,Bushwick,https://nooklyn.com/listings/436,1.0,3.0,2800.0,933.3333333333334,https://s3.amazonaws.com/nooklyn-pro/listings/436/medium/1625_Putnam_Avenue.jpg?1454970168,M L,Myrtle-Wyckoff Ave,"Hardwood floors
Exposed brick
Central A/C
Laundry in building
Skyline view
Roof access
Common courtyard
Outdoor Space
Bike storage
Game room
Gym
Video Intercom
Stainless Steel Appliances
Stone countertops
All pets ok
Eat In Kitchen",2016-04-19T18:16:51.217-04:00
4247,Bushwick,https://nooklyn.com/listings/4247,1.0,3.0,2300.0,766.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/4247/medium/462_Central_Avenue-35.jpg?1459712997,L J Z,Halsey L Gates J Z ,"Hardwood floors
Stainless Steel Appliances
Built in microwave
Stone countertops
Dishwasher
Cats ok
Small dogs ok
Exposed brick
Central A/C
High Ceilings
Video Intercom",2016-04-03T15:50:00.666-04:00
2763,Bed-Stuy,https://nooklyn.com/listings/2763,1.0,2.0,2600.0,1300.0,https://s3.amazonaws.com/nooklyn-pro/listings/2763/medium/4.jpg?1454974778,J M Z G L,"Flushing JM, Myrtle JMZ, Myrtle-Willoughby G, Montrose L","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Elevator
Laundry in building
Outdoor Space
Shared backyard
Balcony
Roof access
Skyline view
Bike storage
Gym
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-04-15T12:52:33.076-04:00
2292,Bed-Stuy,https://nooklyn.com/listings/2292,1.0,2.0,2750.0,1375.0,https://s3.amazonaws.com/nooklyn-pro/listings/2292/medium/IMG_4148.JPG?1454972490,G J M Z L,"Flushing JM, Myrtle JMZ, Myrtle-Willoughby G, Montrose L","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Elevator
Laundry in building
Outdoor Space
Common courtyard
Terrace
Roof access
Skyline view
Bike storage
Stainless Steel Appliances
Built in microwave
Stone countertops
Gym
Game room
Dishwasher
All pets ok",2016-04-15T12:53:16.344-04:00
4770,Bed-Stuy,https://nooklyn.com/listings/4770,1.0,3.0,2250.0,750.0,https://s3.amazonaws.com/nooklyn-pro/listings/4770/medium/283_Malcolm_X_Boulevard__4F-9.jpg?1456370866,A C J,"Utica Avenue (A, C), Halsey Street (J)","High Ceilings
Hardwood floors
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok
Shared backyard",2016-04-13T15:16:23.820-04:00
4636,Bed-Stuy,https://nooklyn.com/listings/4636,1.0,2.0,2980.0,1490.0,https://s3.amazonaws.com/nooklyn-pro/listings/4636/medium/265_Nostrand_Avenue__D6-10.jpg?1454985920,G A C,"Nostrand G, A & C trains","Stainless Steel Appliances
Eat In Kitchen
Built in microwave
Stone countertops
Outdoor Space
Roof access
Skyline view
Bike storage
Lounge
High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Duplex
All pets ok
Balcony",2016-04-12T20:52:43.857-04:00
2463,Williamsburg,https://nooklyn.com/listings/2463,2.5,3.0,3900.0,1300.0,https://s3.amazonaws.com/nooklyn-pro/listings/2463/medium/126_withers_street_1r-5.jpg?1457405250,L G,"Lorimer L, Metropolitan G, Bedford L","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Eat In Kitchen
Stainless Steel Appliances
Stone countertops
Granite countertops
Private backyard
Outdoor Space
Laundry in building",2016-03-30T18:20:42.178-04:00
4505,Williamsburg,https://nooklyn.com/listings/4505,1.0,1.0,2400.0,2400.0,https://s3.amazonaws.com/nooklyn-pro/listings/4505/medium/202460463.jpg?1454985140,J L M Z,"J,M,Z Lorimer stop or Montrose L","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Outdoor Space
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Built in microwave
Granite countertops
All pets ok",2016-03-25T17:15:51.642-04:00
4192,Bed-Stuy,https://nooklyn.com/listings/4192,1.0,2.0,2300.0,1150.0,https://s3.amazonaws.com/nooklyn-pro/listings/4192/medium/673_Halsey_Street__Apartments-6.jpg?1454982852,M J A C,"Halsey, Gates J & Z Ralph C Utica A C","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Storage space
Stone countertops
Small dogs ok
Cats ok
Eat In Kitchen
Stainless Steel Appliances
Built in microwave",2016-04-21T14:38:59.178-04:00
1842,Bushwick,https://nooklyn.com/listings/1842,1.0,3.0,3000.0,1000.0,https://s3.amazonaws.com/nooklyn-pro/listings/1842/medium/234_stockholm_street_3b-10.jpg?1458772371,M L,"Dekalb L, Knickerbocker M","High Ceilings
Hardwood floors
Exposed brick
Granite countertops
Stainless Steel Appliances
Eat In Kitchen
All pets ok",2016-04-17T13:04:17.286-04:00
4936,Crown Heights,https://nooklyn.com/listings/4936,1.0,1.0,1700.0,1700.0,https://s3.amazonaws.com/nooklyn-pro/listings/4936/medium/DeanLiving2.jpg?1458936896,C A 3,"Kingston/Throop C, Kingston 3, Nostrand A","Hardwood floors
Eat In Kitchen
All pets ok
High Ceilings",2016-04-16T13:37:41.655-04:00
2625,Greenpoint,https://nooklyn.com/listings/2625,1.0,1.0,2500.0,2500.0,https://s3.amazonaws.com/nooklyn-pro/listings/2625/medium/1A-2.jpg?1454974212,L G,Graham Ave,"Central A/C
Video Intercom
Outdoor Space
Common courtyard
Skyline view
Roof access
Bike storage
Stainless Steel Appliances
Dishwasher
Granite countertops
Laundry in building
Gym
Game room
Lounge
All pets ok",2016-04-21T18:54:38.845-04:00
2805,Williamsburg,https://nooklyn.com/listings/2805,1.0,2.0,3300.0,1650.0,https://s3.amazonaws.com/nooklyn-pro/listings/2805/medium/21_monitor_street_2c-6.jpg?1461245414,L,Graham Ave,"High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Outdoor Space
Common courtyard
Skyline view
Stone countertops
Stainless Steel Appliances
Eat In Kitchen
Dishwasher
Roof access
Bike storage
Patio
Laundry in building
All pets ok
Gym
Game room
Screening room
Lounge",2016-04-21T09:30:15.647-04:00
4635,Bed-Stuy,https://nooklyn.com/listings/4635,1.5,2.0,2675.0,1337.5,https://s3.amazonaws.com/nooklyn-pro/listings/4635/medium/265_Nostrand_Avenue__A4-8.jpg?1454985916,G A C,"Nostrand G, A & C","Hardwood floors
Central A/C
Video Intercom
Laundry in building
High Ceilings
Game room
Lounge
Outdoor Space
Roof access
Eat In Kitchen
Stainless Steel Appliances
Built in microwave
Stone countertops
Granite countertops
Duplex",2016-04-12T13:50:46.773-04:00
296,Bushwick,https://nooklyn.com/listings/296,1.0,3.0,3000.0,1000.0,https://s3.amazonaws.com/nooklyn-pro/listings/296/medium/179_Stanhope_Street__3R-21.jpg?1455937141,L M ,"DeKalb L, Knickerbocker M ","ALL BRAND NEW RENOVATIONS - TONS OF SPACE - TONS OF LIGHT - HARDWOOD FLOORS - EXPOSED BRICK WALLS - 16' HIGH CEILINGS - - - HEAT AND HOT WATER INCLUDED IN THE RENT
High Ceilings
Hardwood floors
Stainless Steel Appliances
Exposed brick
Stone countertops
All pets ok",2016-04-18T16:49:35.139-04:00
4806,Bushwick,https://nooklyn.com/listings/4806,1.5,3.0,2675.0,891.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/4806/medium/181_palmetto_street_2l-4.jpg?1458772866,L M J Z,"Myrtle-Wyckoff Avenues (L, M) , Gates Avenue (J, Z)","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Stainless Steel Appliances
Eat In Kitchen
Stone countertops
Small dogs ok
Cats ok",2016-04-14T18:25:39.716-04:00
802,Bushwick,https://nooklyn.com/listings/802,1.0,1.0,2200.0,2200.0,https://s3.amazonaws.com/nooklyn-pro/listings/802/medium/1002_bushwick_avenue_4f-7.jpg?1459804357,J Z,Gates,"High Ceilings
Hardwood floors
Exposed brick
Central A/C
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Granite countertops
Roof access
All pets ok
Laundry in building
Bike storage",2016-04-21T18:52:14.909-04:00
4198,Prospect Heights,https://nooklyn.com/listings/4198,1.0,2.0,2600.0,1300.0,https://s3.amazonaws.com/nooklyn-pro/listings/4198/medium/IMG_0256.jpg?1454982934,C S,"Clinton-Washington Avs C, Franklin Av C/S","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Outdoor Space
Private roof deck
Roof access
Stainless Steel Appliances
Stone countertops
Built in microwave
Dishwasher
Small dogs ok
Cats ok",2016-04-05T15:12:38.828-04:00
434,Bushwick,https://nooklyn.com/listings/434,1.0,3.0,2900.0,966.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/434/medium/Putnam_yard.jpg?1454970158,L M,Myrtle-Wyckoff (L/M),"Laundry in building
Common courtyard
Hardwood floors
Bike storage
Central A/C
Stainless Steel Appliances
Dishwasher
Video Intercom
Gym
Lounge
High Ceilings
Exposed brick
Eat In Kitchen
Stone countertops
Granite countertops
Outdoor Space
Roof access
Game room
Screening room
Shared backyard
All pets ok",2016-04-20T18:34:07.156-04:00
5257,Bushwick,https://nooklyn.com/listings/5257,1.0,2.0,2300.0,1150.0,https://s3.amazonaws.com/nooklyn-pro/listings/5257/medium/1002_bushwick_avenue_3l-8.jpg?1459804659,J Z,Gates,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
Outdoor Space
Common courtyard
All pets ok",2016-04-04T18:34:51.526-04:00
4539,Williamsburg,https://nooklyn.com/listings/4539,1.0,2.0,2900.0,1450.0,https://s3.amazonaws.com/nooklyn-pro/listings/4539/medium/IMG_4621.JPG?1457746972,J M Z,"Marcy Ave J,M,Z","High Ceilings
Hardwood floors
All pets ok",2016-04-11T12:32:19.945-04:00
4009,Crown Heights,https://nooklyn.com/listings/4009,1.0,3.0,2850.0,950.0,https://s3.amazonaws.com/nooklyn-pro/listings/4009/medium/IMG_0465.jpg?1454981892,C S,Franklin C,"Hardwood floors
High Ceilings
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
All pets ok
Exposed brick
Central A/C",2016-04-20T14:21:34.409-04:00
2342,Bushwick,https://nooklyn.com/listings/2342,1.0,3.0,2700.0,900.0,https://s3.amazonaws.com/nooklyn-pro/listings/2342/medium/002_1625_Putnam_Avenue-7.jpg?1459798525,L M,"Myrtle-Wyckoff Avenues (L, M)","Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Outdoor Space
Common courtyard
Roof access
Skyline view
Bike storage
Gym
Game room
Lounge
Eat In Kitchen
Dishwasher
High Ceilings
Stainless Steel Appliances
Stone countertops
All pets ok",2016-04-18T16:33:18.596-04:00
2931,Bed-Stuy,https://nooklyn.com/listings/2931,1.0,1.0,2300.0,2300.0,https://s3.amazonaws.com/nooklyn-pro/listings/2931/medium/3ALivingRoom_1.jpg?1454975482,G J M,Marcy Ave G - Myrtle-Broadway JMZ ,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Outdoor Space
Roof access
Storage space
Bike storage
Stainless Steel Appliances
Dishwasher
Built in microwave
Stone countertops",2016-04-15T12:52:52.080-04:00
4934,Bushwick,https://nooklyn.com/listings/4934,1.0,3.0,2900.0,966.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/4934/medium/30_ditmars_street_2l-2.jpg?1457405050,J M Z,"Myrtle Avenue - Broadway (J, M, Z)","High Ceilings
Hardwood floors
Central A/C
Eat In Kitchen
Stainless Steel Appliances
Stone countertops",2016-03-23T15:27:54.763-04:00
2854,Ridgewood,https://nooklyn.com/listings/2854,1.0,4.0,3400.0,850.0,https://s3.amazonaws.com/nooklyn-pro/listings/2854/medium/1877_Madison_Street__1L-12.jpg?1454975148,L M,"Myrtle Wyckoff L/M, Forest ave. L","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Roof access
Stainless Steel Appliances
Dishwasher
Eat In Kitchen
Stone countertops
All pets ok",2016-04-21T18:57:58.585-04:00
2930,Bed-Stuy,https://nooklyn.com/listings/2930,1.0,1.0,2400.0,2400.0,https://s3.amazonaws.com/nooklyn-pro/listings/2930/medium/616_Willoughby_Avenue_3B_008.jpg?1454975476,G J M Z,Marcy Ave G - Myrtle-Broadway JMZ ,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Outdoor Space
Balcony
Terrace
Roof access
Skyline view
Bike storage
Storage space
Stainless Steel Appliances
Dishwasher
Built in microwave
Stone countertops",2016-04-15T12:52:13.573-04:00
5283,Williamsburg,https://nooklyn.com/listings/5283,1.0,2.0,2900.0,1450.0,https://s3.amazonaws.com/nooklyn-pro/listings/5283/medium/002_IMG_4641.JPG?1459708617,L J M G,"Grand Street (L),  Lorimer Street (L, G),  Hewes Street (J, M)","High Ceilings
Hardwood floors
Exposed brick
Video Intercom
Central A/C
Bike storage
Outdoor Space
Skyline view
Roof access
Laundry in building
Elevator
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Built in microwave
Stone countertops
All pets ok",2016-04-20T09:46:36.108-04:00
5029,Bed-Stuy,https://nooklyn.com/listings/5029,1.0,3.0,2400.0,800.0,https://s3.amazonaws.com/nooklyn-pro/listings/5029/medium/IMG_0266.jpg?1457742332,J A C,"Halsey Street (J), Ralph Avenue (C), Utica Avenue (A, C)","High Ceilings
Hardwood floors
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
All pets ok
Gym
Lounge",2016-04-13T16:49:06.235-04:00
1521,Ridgewood,https://nooklyn.com/listings/1521,1.0,2.0,2250.0,1125.0,https://s3.amazonaws.com/nooklyn-pro/listings/1521/medium/1625_putnam_kitch.jpg?1454971107,L M,Myrtle ave(L) Myrtle Ave(M),"High Ceilings
Hardwood floors
Exposed brick
Video Intercom
Laundry in building
Common courtyard
Roof access
Gym
Game room
Bike storage
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
Skyline view
Central A/C
Outdoor Space
All pets ok",2016-04-21T18:45:44.329-04:00
4943,Greenpoint,https://nooklyn.com/listings/4943,1.0,0.0,2200.0,Infinity,https://s3.amazonaws.com/nooklyn-pro/listings/4943/medium/555_Graham_Avenue__Exterior-2.jpg?1457382008,G,Nassau ,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Gym
Game room
Outdoor Space
Common courtyard
Roof access
Skyline view
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-04-18T11:28:24.345-04:00
4521,Bushwick,https://nooklyn.com/listings/4521,1.0,2.0,3000.0,1500.0,https://s3.amazonaws.com/nooklyn-pro/listings/4521/medium/20160414_182212.jpg?1460912421,L M,"Jefferson Street (L), Central Avenue (M)","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Gym
Common courtyard
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
Small dogs ok
Cats ok
Balcony
Built in microwave
Outdoor Space
Lounge",2016-04-21T11:40:20.941-04:00
4623,Bed-Stuy,https://nooklyn.com/listings/4623,1.5,3.0,2500.0,833.3333333333334,https://s3.amazonaws.com/nooklyn-pro/listings/4623/medium/202895947.jpg?1457371307,J Z,"Chauncey Street (J, Z)","High Ceilings
Hardwood floors
Stainless Steel Appliances
Granite countertops
Exposed brick
Central A/C
Small dogs ok
Cats ok
Video Intercom",2016-04-21T14:13:23.897-04:00
4760,Williamsburg,https://nooklyn.com/listings/4760,1.0,3.0,3250.0,1083.3333333333333,https://s3.amazonaws.com/nooklyn-pro/listings/4760/medium/22_catherine_street_2r-5.jpg?1459470752,L,Grand Street (L),"High Ceilings
Hardwood floors
Exposed brick
Eat In Kitchen
Stainless Steel Appliances
Stone countertops
Laundry in building
Central A/C
Video Intercom
All pets ok",2016-04-11T14:53:38.453-04:00
4868,Bushwick,https://nooklyn.com/listings/4868,1.0,2.0,2350.0,1175.0,https://s3.amazonaws.com/nooklyn-pro/listings/4868/medium/548_hart_street_2f-6.jpg?1459103566,Z M J,"Central Avenue (M), Myrtle Avenue-Broadway (J, M, Z)","High Ceilings
Hardwood floors
Eat In Kitchen
Stainless Steel Appliances",2016-04-18T16:23:58.330-04:00
4759,Williamsburg,https://nooklyn.com/listings/4759,1.5,3.0,3350.0,1116.6666666666667,https://s3.amazonaws.com/nooklyn-pro/listings/4759/medium/22_catherine_street_2l-4.jpg?1459470855,L,Grand Street (L),"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Stainless Steel Appliances
Eat In Kitchen
Stone countertops
All pets ok
Exposed brick",2016-04-11T14:54:43.693-04:00
422,Williamsburg,https://nooklyn.com/listings/422,1.5,3.0,3700.0,1233.3333333333333,https://s3.amazonaws.com/nooklyn-pro/listings/422/medium/179_maujer_street_1l-15.jpg?1460432049,L,Grand Ave  (L )," Brand New Building, Backyard ! Easy Walk To Grand Ave L or Graham L. Tons Of Bars All Around.
High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Outdoor Space
Shared backyard
Storage space
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops",2016-04-20T16:29:05.299-04:00
5256,Bushwick,https://nooklyn.com/listings/5256,1.0,2.0,2400.0,1200.0,https://s3.amazonaws.com/nooklyn-pro/listings/5256/medium/1002_bushwick_avenue_3l-6.jpg?1459804573,J Z,Gates,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Private parking
Outdoor Space
Common courtyard
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-04-21T18:51:38.124-04:00
273,Bushwick,https://nooklyn.com/listings/273,1.0,2.0,2100.0,1050.0,https://s3.amazonaws.com/nooklyn-pro/listings/273/medium/IMG_0020.PNG?1459969734,L M,"Dekalb L, Knickerbocker M","Exposed brick
Hardwood floors
Original details
Eat in kitchen
Heat and hot water included
High Ceilings
Eat In Kitchen
Small dogs ok
Cats ok",2016-04-17T11:01:08.742-04:00
5167,Bushwick,https://nooklyn.com/listings/5167,1.5,3.0,2750.0,916.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/5167/medium/259_st_nicholas_avenue_4l-7.jpg?1458934955,L M,"Myrtle-Wyckoff Avenues (L, M), Seneca Avenue (M)","High Ceilings
Hardwood floors
Exposed brick
Washer dryer installed
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Built in microwave
Granite countertops",2016-04-15T11:20:44.581-04:00
4899,Crown Heights,https://nooklyn.com/listings/4899,1.0,3.0,2750.0,916.6666666666666,https://s3.amazonaws.com/nooklyn-pro/listings/4899/medium/IMG_4525.jpg?1456931655,2 3 4 5 A C,"Crown Heights Utica Ave 3,4,5 and Utica ave A,C","Hardwood floors
Central A/C
Video Intercom
Eat In Kitchen
Stainless Steel Appliances
Built in microwave
Granite countertops
All pets ok",2016-04-21T23:11:16.641-04:00
4942,Greenpoint,https://nooklyn.com/listings/4942,1.0,3.0,4050.0,1350.0,https://s3.amazonaws.com/nooklyn-pro/listings/4942/medium/555_graham_avenue_4c-10.jpg?1457627224,G,Nassau ,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Gym
Game room
Lounge
Outdoor Space
Common courtyard
Roof access
Skyline view
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-04-18T11:27:42.506-04:00
5281,Bushwick,https://nooklyn.com/listings/5281,2.0,2.0,2350.0,1175.0,https://s3.amazonaws.com/nooklyn-pro/listings/5281/medium/Screen_Shot_2016-04-02_at_10.45.07_AM.png?1459692809,M J,"Central M, Kosciusko J","High Ceilings
Hardwood floors
Stainless Steel Appliances
Eat In Kitchen
Granite countertops
All pets ok",2016-04-20T12:32:41.108-04:00
4386,Crown Heights,https://nooklyn.com/listings/4386,1.0,2.0,1700.0,850.0,https://s3.amazonaws.com/nooklyn-pro/listings/4386/medium/20151216_132133.jpg?1454984388,2 3 4 5,Utica 2 3 4 5,"Hardwood floors
Stainless Steel Appliances
Exposed brick
High Ceilings
Stone countertops
Cats ok
Small dogs ok",2016-04-20T20:10:49.954-04:00
4091,Clinton Hill,https://nooklyn.com/listings/4091,1.0,0.0,2300.0,Infinity,https://s3.amazonaws.com/nooklyn-pro/listings/4091/medium/387_Franklin_Avenue___603-9.jpg?1456787146,G A C,Clinton Washington C & G trains ,"High Ceilings
Hardwood floors
Outdoor Space
Stainless Steel Appliances
Dishwasher
All pets ok
Stone countertops
Granite countertops
Central A/C
Video Intercom
Washer dryer hookup
Roof access",2016-04-20T17:47:56.555-04:00
5035,Bed-Stuy,https://nooklyn.com/listings/5035,1.5,3.0,2700.0,900.0,https://s3.amazonaws.com/nooklyn-pro/listings/5035/medium/IMG_0192.jpg?1457886897,A C J,"Utica Avenue (A, C), Halsey Street (J)","High Ceilings
Hardwood floors
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok
Shared backyard
Outdoor Space
Laundry in building",2016-04-13T15:17:31.771-04:00
191,Bushwick,https://nooklyn.com/listings/191,2.5,4.0,5000.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/191/medium/2.jpg?1457375624,L,"Morgan L, Jefferson L","Central Heat
Recessed Lighting
Hardwood Floors
Powder Room
10' Ceilings
Evenly Sized Bedrooms
Two Floors
Manhattan Views
Roof Deck
Bike Room
Storage Units
Laundry
High Ceilings
Hardwood floors
Laundry in building
Private backyard
Stainless Steel Appliances
Dishwasher
Eat In Kitchen
Outdoor Space
Stone countertops
All pets ok
Roof access
Skyline view",2016-04-11T12:41:18.240-04:00
4321,Bed-Stuy,https://nooklyn.com/listings/4321,1.0,2.0,2500.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/4321/medium/IMG_0130.jpg?1454983817,C,Ralph ave C,"High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
Built in microwave
All pets ok",2016-04-04T12:40:46.206-04:00
3002,Williamsburg,https://nooklyn.com/listings/3002,1.0,3.0,3600.0,1200.0,https://s3.amazonaws.com/nooklyn-pro/listings/3002/medium/IMG_7487.JPG?1454975852,L,"Montrose, Morgan ","High Ceilings
Hardwood floors
Exposed brick
Video Intercom
Central A/C
Laundry in building
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-04-21T14:21:45.055-04:00
4650,Bed-Stuy,https://nooklyn.com/listings/4650,1.0,1.0,2660.0,2660.0,https://s3.amazonaws.com/nooklyn-pro/listings/4650/medium/265_Nostrand_Avenue__C4-1.jpg?1454985950,G A C,"Nostrand G, A & C","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Game room
Lounge
Roof access
Outdoor Space
Stainless Steel Appliances
Built in microwave
Stone countertops
Eat In Kitchen",2016-04-12T20:53:40.838-04:00
5271,Bed-Stuy,https://nooklyn.com/listings/5271,2.0,4.0,3200.0,800.0,https://s3.amazonaws.com/nooklyn-pro/listings/5271/medium/IMG_1959.jpeg?1459533998,J Z A C,"Gates Av J/Z, Utica Av A/C","High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Washer dryer installed
Outdoor Space
Roof access
Eat In Kitchen
Stainless Steel Appliances
Stone countertops
All pets ok",2016-04-13T17:14:57.030-04:00
5026,Ridgewood,https://nooklyn.com/listings/5026,1.5,3.0,2850.0,950.0,https://s3.amazonaws.com/nooklyn-pro/listings/5026/medium/16-70_jefferson_avenue_2l-13.jpg?1458774254,L M,"Myrtle-Wyckoff Avenues (L, M)","High Ceilings
Hardwood floors
Central A/C
Video Intercom
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Built in microwave
Granite countertops
All pets ok",2016-04-11T15:41:16.674-04:00
4714,Williamsburg,https://nooklyn.com/listings/4714,2.0,5.0,6300.0,1260.0,https://s3.amazonaws.com/nooklyn-pro/listings/4714/medium/24_havemeyer_street__4-17.jpg?1458935174,G L,"Bedford L, Metropolitan G","Outdoor Space
Balcony
Stone countertops
Stainless Steel Appliances
Eat In Kitchen
Dishwasher
Video Intercom
Central A/C",2016-03-30T14:54:54.427-04:00
53,Williamsburg,https://nooklyn.com/listings/53,1.0,1.0,2500.0,2500.0,https://s3.amazonaws.com/nooklyn-pro/listings/53/medium/3-1.jpg?1459711872,L,Grand Street (L),"Large Roof Deck
Hardwood Floors
Laundry in Building 
Close to Everything 
Huge Windows 
Stainless Steel Appliances 
Dishwasher
High Ceilings
Hardwood floors
Eat In Kitchen
Granite countertops
All pets ok
Exposed brick
Outdoor Space
Skyline view
Roof access
Laundry in building
Central A/C",2016-04-21T18:58:25.899-04:00
5259,Bushwick,https://nooklyn.com/listings/5259,1.0,2.0,2500.0,1250.0,https://s3.amazonaws.com/nooklyn-pro/listings/5259/medium/1002_bushwick_avenue_3l-12.jpg?1459804443,J Z,Gates,"High Ceilings
Hardwood floors
Central A/C
Video Intercom
Laundry in building
Bike storage
Eat In Kitchen
Stainless Steel Appliances
Dishwasher
Stone countertops
All pets ok",2016-04-21T18:53:42.226-04:00
5198,Bushwick,https://nooklyn.com/listings/5198,2.0,3.0,2775.0,925.0,https://s3.amazonaws.com/nooklyn-pro/listings/5198/medium/IMG_1073.jpg?1459986232,J Z,"Gates Avenue (J, Z)","High Ceilings
Hardwood floors
Eat In Kitchen
Stainless Steel Appliances
Granite countertops
All pets ok",2016-04-20T13:25:32.876-04:00
2880,Greenpoint,https://nooklyn.com/listings/2880,1.0,2.0,3500.0,1750.0,https://s3.amazonaws.com/nooklyn-pro/listings/2880/medium/100_dupont_street_4f-14.jpg?1459886245,G,Greenpoint G,"Central A/C
Exposed brick
Hardwood floors
Laundry in building
Elevator
Video Intercom
High Ceilings
Outdoor Space
Common courtyard
Terrace
Roof access
Patio
Private roof deck
Skyline view
Bike storage
Gym
Game room
Lounge
Dishwasher
Stainless Steel Appliances
Eat In Kitchen
All pets ok
Stone countertops",2016-04-18T16:24:30.196-04:00
5310,Bushwick,https://nooklyn.com/listings/5310,1.0,1.0,2100.0,2100.0,https://s3.amazonaws.com/nooklyn-pro/listings/5310/medium/634_kosciuszko_street_2f-10.jpg?1461198404,J M Z,Kosciuszko JMZ,"High Ceilings
Hardwood floors
Laundry in building
Eat In Kitchen
Stainless Steel Appliances
Granite countertops
All pets ok",2016-04-20T20:26:46.374-04:00
5363,Bushwick,https://nooklyn.com/listings/5363,1.0,3.0,2400.0,800.0,https://s3.amazonaws.com/nooklyn-pro/listings/5363/medium/IMG_0065.JPG?1460139178,L,Halsey L,"All pets ok
High Ceilings
Hardwood floors
Granite countertops
Built in microwave",2016-04-20T12:35:11.526-04:00
2627,Greenpoint,https://nooklyn.com/listings/2627,1.0,1.0,2850.0,2850.0,https://s3.amazonaws.com/nooklyn-pro/listings/2627/medium/IMG_6081.JPG?1460821070,L,Graham Ave,"High Ceilings
Hardwood floors
Exposed brick
Central A/C
Video Intercom
Common courtyard
Outdoor Space
Roof access
Skyline view
Stainless Steel Appliances
Dishwasher
Stone countertops
Lounge
All pets ok",2016-04-20T12:19:22.463-04:00
